original_sentence,summary,level,FRE,performance
This problem is called sentiment analysis in text.|,The issue is known as sentiment analysis.|,9,42.61571428571432,0
This problem is called sentiment analysis in text.|,Sentiment analysis is the name for this problem.|,8,50.66500000000002,0
This problem is called sentiment analysis in text.|,"The problem, sentiment analysis, applies to text.|",7,30.53000000000003,0
This problem is called sentiment analysis in text.|,This challenge is known as sentiment analysis in text.|,6,56.70000000000002,0
This problem is called sentiment analysis in text.|,"In text, this problem is termed sentiment analysis.|",5,50.66500000000002,1
This problem is called sentiment analysis in text.|,The name of this issue is sentiment analysis in text.|,4,61.32500000000002,0
This problem is called sentiment analysis in text.|,The problem related to text is known as sentiment analysis.|,3,44.405,0
This problem is called sentiment analysis in text.|,The process of analyzing sentiments in text is termed sentiment analysis.|,2,26.470000000000027,1
This problem is called sentiment analysis in text.|,"Sentiment analysis, which involves determining the sentiment expressed in text, is the name of this problem.|",1,37.25750000000002,0
This problem is called sentiment analysis in text.|,The problem called sentiment analysis involves determining emotional tone in text.|,1,11.088181818181852,1
this is one of the state of the art models.|,This model is state of the art.|,9,103.04428571428575,0
this is one of the state of the art models.|,"Among models, this one stands out as state of the art.|",8,95.68818181818183,0
this is one of the state of the art models.|,This represents a model that is state of the art.|,7,86.70500000000001,0
this is one of the state of the art models.|,This particular model is considered state of the art.|,5,56.70000000000002,1
this is one of the state of the art models.|,This is acknowledged to be a state of the art model.|,3,87.99727272727276,0
"lab, not in effective computing group, which is the group.|",This statement mentions a lab that is not part of the effective computing group.|,1,71.76785714285715,0
"lab, not in effective computing group, which is the group.|",A lab is not included in the effective computing group it mentions.|,2,60.70500000000001,0
"lab, not in effective computing group, which is the group.|",The lab mentioned is not in the effective computing group.|,4,69.78500000000001,0
"lab, not in effective computing group, which is the group.|",This lab is not included in the effective computing group.|,5,61.32500000000002,0
"lab, not in effective computing group, which is the group.|",The mentioned lab is not in the effective computing group.|,6,69.78500000000001,1
"lab, not in effective computing group, which is the group.|",The lab is not in effective computing.|,8,66.7871428571429,0
"lab, not in effective computing group, which is the group.|",This lab is not in computing.|,9,87.94500000000002,0
"lab, not in effective computing group, which is the group.|",This lab is not in the group.|,1,115.13000000000002,0
I'm working on. It was developed on social machines. And.|,I am currently working on a project. It was developed using social machines.|,9,57.06826923076926,0
I'm working on. It was developed on social machines. And.|,I am engaged in something. Developed on the framework of social machines.|,7,66.79500000000002,0
I'm working on. It was developed on social machines. And.|,My task involves development using social machines.|,6,30.53000000000003,0
I'm working on. It was developed on social machines. And.|,The project I am working on uses social machines in its development.|,5,53.655,1
I'm working on. It was developed on social machines. And.|,"Currently, I am engaged in a project that was developed on social machines.|",4,56.97846153846157,0
I'm working on. It was developed on social machines. And.|,"At present, my project involves technology known as social machines.|",3,44.405,0
I'm working on. It was developed on social machines. And.|,I am committed to a project developed on the social machine framework.|,2,53.655,0
I'm working on. It was developed on social machines. And.|,The task I am working on involves the complexity of social machines.|,1,60.70500000000001,0
The idea behind this method is quite simple. So there's.|,This technique is straightforward.|,9,54.72500000000002,0
The idea behind this method is quite simple. So there's.|,This method is easy to understand.|,8,59.745000000000005,0
The idea behind this method is quite simple. So there's.|,The concept of this method is relatively straightforward.|,7,40.09,0
The idea behind this method is quite simple. So there's.|,This technique's idea is rather straightforward.|,6,31.545000000000016,0
The idea behind this method is quite simple. So there's.|,The principle behind this method is fairly easy to grasp.|,5,61.32500000000002,0
The idea behind this method is quite simple. So there's.|,The idea underlying this method is reasonably uncomplicated for understanding.|,4,-23.274999999999977,0
The idea behind this method is quite simple. So there's.|,The foundational concept of this approach is rather simplistic in nature.|,3,41.8518181818182,0
The idea behind this method is quite simple. So there's.|,The basic concept underpinning this methodology is quite comprehensible.|,2,-9.099999999999994,0
The idea behind this method is quite simple. So there's.|,The essential premise of this method presents considerable simplicity in understanding.|,1,-4.293636363636352,0
"large-scale data behind this and deep learning. So basically, they.|",They use a large amount of data for deep learning purposes.|,3,72.61545454545457,0
"large-scale data behind this and deep learning. So basically, they.|",Deep learning uses large data.|,7,66.40000000000003,0
"large-scale data behind this and deep learning. So basically, they.|",They use big data for deep learning.|,8,90.95857142857145,0
"large-scale data behind this and deep learning. So basically, they.|",They use large data for learning.|,9,87.94500000000002,0
And they formulated the following problem. So taking as an.|,They stated the problem. Thus considering.|,9,48.690000000000026,0
And they formulated the following problem. So taking as an.|,"The problem was stated by them. Hence, using.|",8,97.025,0
And they formulated the following problem. So taking as an.|,They described the problem. So for.|,7,90.99000000000004,0
And they formulated the following problem. So taking as an.|,They specified the problem. Then assuming.|,6,48.690000000000026,0
And they formulated the following problem. So taking as an.|,They formulated the problem and considered.|,5,31.545000000000016,0
And they formulated the following problem. So taking as an.|,"The following problem was devised by them, hence.|",4,71.81500000000001,0
And they formulated the following problem. So taking as an.|,"They devised a problem; therefore, by assuming.|",3,54.70142857142861,0
